Store ID,Sales
187,9508.249757934493
188,8440.733247320157
189,9727.057489923765
190,8402.697952620503
191,8270.087205960339
192,9768.588643220213
193,8884.979248631713
194,6928.970735394266
195,12796.996275106605
196,8666.17151664244
197,10482.93874588671
198,6630.596555408893
199,8507.03862065024
200,10933.815284531276
201,7101.364706052482
202,7651.69930469217
203,9859.66823658393
204,7302.028755341127
205,9919.343072581007
206,10151.411879236297
207,13015.804007095881
208,6862.665362064184
209,8997.698383292853
210,6206.242166096362
211,14494.413832356731
212,6617.335480742876
213,8493.777545984223
214,8831.934949967646
215,7633.555621991542
216,10635.441104545902
217,8526.930232649265
218,8051.279473971064
219,6365.375062088561
220,8049.531544672668
221,7810.832200684369
222,7651.69930469217
223,9448.574921937416
224,7432.891572702897
225,8016.378858007626
226,8334.644649992024
227,7439.522110035905
228,8062.792619338684
229,9707.165877924741
230,10728.268627208017
231,7030.176724687788
232,6604.07440607686
233,11106.20925518949
234,10708.377015208993
235,7127.886855384515
236,10695.115940542975
237,7233.975452712648
238,12591.44961778335
239,6962.123422059308
240,6637.227092741901
241,8553.4523819813
242,6484.72473408271
243,11240.567931148053
244,7704.743603356236
245,11046.534419192416
246,10993.49012052835
247,9057.373219289926
248,11636.652241830154
249,7671.590916691196
250,9375.639011274325
251,20123.740028080774
252,9819.88501258588
253,9501.619220601482
254,5582.971656793582
255,8394.319485989101
256,11351.539136510797
257,8460.624859319181
258,6943.97973935868
259,20919.40450804177
260,9030.851069957895
261,10051.953819241171
262,27821.793871703405
263,5876.463228744344
264,10071.845431240195
265,7837.354350016402
266,6776.468376735075
267,11563.716331167063
268,8400.950023322108
269,12140.573079138783
270,12366.011348461067
271,9687.274265925716
272,8626.388292644391
273,8745.737964638538
274,12604.710692449364
275,8091.062697969115
276,7306.91136337574
277,7759.535831318701
278,9654.121579260674
279,8356.284191289444
280,7333.433512707772
281,7691.4825286902205
282,7525.719095365012
283,8522.047624614654
284,6406.906215385008
285,7074.842556720449
286,6398.527748753603
287,8694.441595272867
288,6141.684722064676
289,7578.763394029079
290,8261.708739328933
291,9945.865221913038
292,1867.8879105572803
293,9315.964175277251
294,9388.900085940342
295,9024.220532624884
296,8805.412800635611
297,8812.043337968622
298,8283.348280626353
299,10224.347789899388
300,10668.593791210944
301,7664.960379358187
302,6100.153568768229
303,9123.67859262001
304,11338.27806184478
305,7466.044259367938
306,6890.935440694613
307,5994.064971440096
308,10297.283700562479
309,8182.142291332834
310,9634.22996726165
311,8971.176233960818
312,7810.832200684369
313,9634.22996726165
314,8135.728530001777
315,7161.039542049556
316,9640.860504594657
317,7487.68380066536
318,8440.733247320157
319,10648.70217921192
320,18850.67686014318
321,8056.162082005677
322,7611.916080694121
323,8241.817127329909
324,9163.461816618059
325,8414.211097988125
326,7101.364706052482
327,11119.470329855507
328,7320.172438041755
329,8420.841635321132
330,6736.685152737026
331,8891.60978596472
332,6942.231810060283
333,12770.474125774574
334,7466.044259367938
335,20680.70516405347
336,17080.323392229966
337,6763.207302069059
338,7850.61542468242
339,9064.003756622937
340,8812.043337968622
341,9136.939667286028
342,9503.367149899881
343,8812.043337968622
344,13002.542932429864
345,6307.448155389883
346,8361.166799324059
347,6836.1432127321505
348,8469.003325950587
349,9282.81148861221
350,7565.502319363063
351,7817.462738017378
352,8241.817127329909
353,15767.477000294322
354,8739.107427305527
355,12140.573079138783
356,7485.9358713669635
357,11570.34686850007
358,11550.455256501045
359,7824.093275350387
360,9335.855787276276
361,8878.348711298702
362,11828.937824487395
363,10529.352507217769
364,8520.299695316258
365,7958.451951308949
366,8613.127217978374
367,7777.679514019327
368,10290.653163229468
369,7777.679514019327
370,8228.556052663891
371,7419.6304980368795
372,9289.442025945216
373,6179.720016764329
374,9713.796415257748
375,10376.850148558577
376,10675.22432854395
377,12777.10466310758
378,11895.243197817479
379,7300.280826042731
380,13426.897321742395
381,9972.387371245073
382,8918.131935296751
383,18724.696650816022
384,11431.105584506895
385,7865.624428646832
386,8221.925515330884
387,12790.365737773598
388,11305.125375179738
389,12664.38552844644
390,11576.97740583308
391,9627.59942992864
392,8453.994321986174
393,8301.491963326982
394,8533.560769982272
395,7386.4778113718385
396,11630.021704497147
397,9826.515549918888
398,8712.585277973496
399,7388.225740670236
400,12571.558005784325
401,8354.536261991048
402,7923.551335345511
403,8878.348711298702
404,7930.1818726785195
405,7008.5371833903655
406,8202.03390333186
407,5916.2464527423945
408,7731.2657526882695
409,7744.526827354287
410,9315.964175277251
411,9342.486324609283
412,7965.082488641958
413,10318.923241859902
414,7121.256318051507
415,7359.955662039805
416,12942.868096432787
417,9030.851069957895
418,8805.412800635611
419,10323.80584989451
420,6380.384066052975
421,12034.48448181065
422,6531.138495413768
423,18167.731514843326
424,9660.752116593681
425,7207.453303380615
426,7916.920798012502
427,8793.899655267993
428,7169.418008680961
429,6426.797827384033
430,8714.333207271895
431,10423.263909889636
432,15396.166909645857
433,9488.358145935465
434,8044.648936638057
435,6067.000882103188
436,8341.275187325034
437,9110.417517953993
438,7565.502319363063
439,9660.752116593681
440,9057.373219289926
441,9110.417517953993
442,7718.004678022254
443,7247.2365273786645
444,13924.187621718018
445,14282.236637700466
446,8904.870860630737
447,7565.502319363063
448,8705.954740640489
449,13990.492995048098
450,10761.42131387306
451,6902.448586062233
452,7751.157364687294
453,13791.57687505785
454,9375.639011274325
455,7247.2365273786645
456,9693.904803258723
457,6638.975022040298
458,8659.54097930943
459,13108.631529757997
460,7081.473094053456
461,7253.867064711673
462,7718.004678022254
463,9329.225249943269
464,11921.76534714951
465,8248.447664662915
466,9554.663519265549
467,15170.728640323574
468,8825.304412634636
469,15880.196134955462
470,15661.38840296619
471,7620.294547325526
472,8686.063128641465
473,6882.556974063208
474,8964.54569662781
475,10284.022625896461
476,8453.994321986174
477,6493.103200714116
478,9262.919876613185
479,14680.068877680962
480,8268.339276661944
481,7810.832200684369
482,9952.495759246049
483,8215.294977997877
484,9315.964175277251
485,6632.34448470729
486,7877.137574014453
487,8984.437308626835
488,6153.197867432295
489,8453.994321986174
490,10444.90345118706
491,7638.438230026154
492,11850.577365784819
493,9680.643728592706
494,11464.258271171937
495,6756.576764736051
496,9634.22996726165
497,11769.262988490322
498,8946.402013927185
499,9607.707817929615
500,6307.448155389883
501,7494.3143379983685
502,15561.930342971064
503,7532.349632698021
504,10900.662597866234
505,8361.166799324059
506,10383.480685891587
507,8308.122500659993
508,9925.973609914014
509,7313.541900708747
510,9799.993400586856
511,9103.786980620986
512,14973.560449631725
513,17929.03217085503
514,7646.816696657559
515,9269.550413946192
516,9017.589995291877
517,8593.23560597935
518,6871.043828695589
519,8261.708739328933
520,6889.187511396217
521,7253.867064711673
522,8243.565056628304
523,14268.975563034448
524,10449.786059221668
525,9415.422235272374
526,13002.542932429864
527,11199.036777851605
528,11225.55892718364
529,9548.032981932542
530,13029.065081761895
531,7366.586199372813
532,11689.69654049422
533,12153.8341538048
534,7752.905293985692
535,9773.471251254821
536,11510.672032502996
537,8420.841635321132
538,7253.867064711673
539,11386.439752474238
540,6387.014603385983
541,9932.60414724702
542,6725.172007369406
543,5311.119626140242
544,17086.953929562973
545,11391.322360508846
546,14215.931264370382
547,6340.600842054924
548,6020.587120772129
549,7804.20166335136
550,6749.946227403042
551,11968.17910848057
552,8692.693665974472
553,8699.324203307478
554,7830.723812683394
555,6300.817618056875
556,9448.574921937416
557,8480.516471318206
558,6995.27610872435
559,10476.308208553703
560,16238.24515093791
561,8845.19602463366
562,25076.75141583797
563,7950.073484677544
564,7074.842556720449
565,9501.619220601482
566,8069.423156671693
567,9156.831279285052
568,6623.966018075885
569,7605.285543361112
570,8825.304412634636
571,7447.900576667311
572,7850.61542468242
573,5551.566899426938
574,8268.339276661944
575,7268.876068676085
576,10602.28841788086
577,7996.487246008602
578,11616.76062983113
579,10065.214893907189
580,14534.19705635478
581,7771.04897668632
582,9415.422235272374
583,7008.5371833903655
584,6842.773750065158
585,9939.234684580031
586,20077.32626674972
587,8183.89022063123
588,8951.284621961793
589,8009.748320674619
590,6769.8378394020665
591,7744.526827354287
592,7373.216736705822
593,12611.341229782374
594,7068.212019387441
595,16085.742792278721
596,9342.486324609283
597,9282.81148861221
598,8018.126787306024
599,9859.66823658393
600,9448.574921937416
601,6418.419360752628
602,7704.743603356236
603,11192.406240518598
604,7030.176724687788
605,7883.76811134746
606,7890.398648680469
607,7718.004678022254
608,10960.337433863308
609,7393.108348704846
610,6962.123422059308
611,6479.842126048099
612,6227.8817073937835
613,9819.88501258588
614,10582.396805881835
615,11616.76062983113
616,9839.776624584905
617,8347.905724658041
618,7592.024468695096
619,7030.176724687788
620,9171.840283249465
621,9262.919876613185
622,7074.842556720449
623,10423.263909889636
624,8440.733247320157
625,8148.989604667792
626,9952.495759246049
627,8440.733247320157
628,10728.268627208017
629,6871.043828695589
630,8805.412800635611
631,8566.713456647314
632,10476.308208553703
633,6473.21158871509
634,8633.018829977398
635,8739.107427305527
636,9768.588643220213
637,8880.096640597101
638,7096.48209801787
639,6995.27610872435
640,9700.53534059173
641,7253.867064711673
642,6279.178076759453
643,12193.61737780285
644,10842.735691167556
645,15542.038730972039
646,8376.175803288472
647,9674.013191259699
648,7605.285543361112
649,6716.793540738001
650,7885.516040645858
651,10071.845431240195
652,9355.7473992753
653,7505.827483365988
654,8599.866143312356
655,9203.245040616108
656,6577.552256744827
657,9587.81620593059
658,7930.1818726785195
659,8069.423156671693
660,7282.137143342103
661,7273.758676710698
662,9183.353428617083
663,9786.732325920839
664,8951.284621961793
665,12545.03585645229
666,8652.910441976423
667,9932.60414724702
668,11968.17910848057
669,6280.92600605785
670,9072.382223254343
671,8382.806340621479
672,13022.434544428888
673,8865.087636632688
674,12690.907677778472
675,6285.8086140924615
676,16377.486434931085
677,7719.75260732065
678,10284.022625896461
679,11371.430748509822
680,9375.639011274325
681,7233.975452712648
682,16841.624048241665
683,9998.909520577105
684,8197.151295297248
685,8036.270470006651
686,8957.915159294804
687,8918.131935296751
688,6604.07440607686
689,8699.324203307478
690,9448.574921937416
691,7923.551335345511
692,8805.412800635611
693,7280.3892140437065
694,8880.096640597101
695,7240.605990045656
696,11961.54857114756
697,11119.470329855507
698,16583.033092254344
699,11576.97740583308
700,7777.679514019327
701,7965.082488641958
702,6194.729020728742
703,5868.084762112939
704,11344.90859917779
705,11351.539136510797
706,7136.265322015921
707,12505.252632454241
708,7671.590916691196
709,11590.238480499094
710,6201.359558061751
711,6592.56126070924
712,7288.7676806751115
713,12153.8341538048
714,6869.2958993971915
715,9468.46653393644
716,6559.408574044199
717,7963.33455934356
718,9548.032981932542
719,6725.172007369406
720,9322.594712610258
721,8951.284621961793
722,12750.58251377555
723,8712.585277973496
724,8666.17151664244
725,7751.157364687294
726,11397.952897841857
727,6968.753959392317
728,7088.103631386465
729,11974.809645813577
730,9985.648445911087
731,9746.94910192279
732,11119.470329855507
733,27656.0304383782
734,7353.325124706797
735,7432.891572702897
736,6546.147499378181
737,11663.174391162189
738,8460.624859319181
739,9112.165447252391
740,7950.073484677544
741,11033.273344526398
742,10230.978327232395
743,6816.251600733125
744,9211.623507247514
745,8440.733247320157
746,7724.6352153552625
747,8971.176233960818
748,7326.802975374764
749,8241.817127329909
750,6267.664931391833
751,7068.212019387441
752,7240.605990045656
753,8579.974531313332
754,9640.860504594657
755,10091.73704323922
756,22729.541199953033
757,8029.639932673644
758,8301.491963326982
759,10158.042416569304
760,11835.568361820402
761,11470.888808504948
762,7021.798258056383
763,7857.245962015427
764,7359.955662039805
765,9282.81148861221
766,7302.028755341127
767,9004.32892062586
768,14852.462848339179
769,27563.202915716083
770,7525.719095365012
771,8555.200311279696
772,7704.743603356236
773,9170.09235395107
774,8606.496680645363
775,7514.205949997393
776,7797.571126018353
777,6544.399570079785
778,8289.978817959363
779,8785.521188636587
780,9044.112144623912
781,7963.33455934356
782,7671.590916691196
783,8739.107427305527
784,9601.077280596608
785,8666.17151664244
786,6829.512675399142
787,12571.558005784325
788,14945.290371001294
789,7028.428795389391
790,8633.018829977398
791,10668.593791210944
792,9163.461816618059
793,7253.867064711673
794,7306.91136337574
795,6928.970735394266
796,8593.23560597935
797,6426.797827384033
798,10104.998117905237
799,10237.608864565405
800,6856.034824731175
801,7989.856708675593
802,8089.314768670717
803,6504.616346081735
804,6393.645140718991
805,6731.802544702414
806,7673.338845989592
807,10589.027343214842
808,8705.954740640489
809,9090.525905954968
810,7306.91136337574
811,8586.605068646339
812,9130.309129953017
813,9037.481607290902
814,9355.7473992753
815,7792.688517983741
816,9203.245040616108
817,22616.822065291894
818,7824.093275350387
819,6849.404287398166
820,10895.779989831623
821,11106.20925518949
822,8699.324203307478
823,7804.20166335136
824,10310.544775228496
825,6910.827052693638
826,9402.16116060636
827,16629.4468535854
828,8453.994321986174
829,9521.510832600507
830,7565.502319363063
831,14786.157475009095
832,8102.575843336735
833,7167.670079382565
834,8666.17151664244
835,8739.107427305527
836,8745.737964638538
837,7704.743603356236
838,9309.33363794424
839,7611.916080694121
840,10542.613581883787
841,6723.424078071009
842,11989.818649777993
843,11391.322360508846
844,7359.955662039805
845,6000.695508773105
846,10589.027343214842
847,11252.081076515671
848,10111.628655238244
849,10449.786059221668
850,8453.994321986174
851,6115.162572732643
852,7757.787902020303
853,12186.986840469843
854,7253.867064711673
855,9581.185668597584
856,10608.918955213867
857,10058.584356574178
858,6234.512244726791
859,8667.919445940835
860,9945.865221913038
861,7837.354350016402
862,12034.48448181065
863,12976.020783097829
864,8613.127217978374
865,8135.728530001777
866,7552.241244697046
867,7313.541900708747
868,7956.704022010553
869,10018.801132576129
870,9236.39772728115
871,7406.369423370864
872,8758.999039304555
873,6391.897211420594
874,7572.132856696071
875,6882.556974063208
876,1867.8879105572803
877,10197.825640567353
878,9740.318564589783
879,6048.85719940256
880,9594.446743263597
881,9090.525905954968
882,9269.550413946192
883,7346.694587373789
884,7454.531114000318
885,8884.979248631713
886,7751.157364687294
887,7698.113066023229
888,10005.540057910111
889,7505.827483365988
890,6997.024038022746
891,12399.164035126109
892,10078.475968573206
893,8820.421804600028
894,12312.967049797
895,10204.456177900363
896,11696.32707782723
897,6570.921719411818
898,9501.619220601482
899,7353.325124706797
900,7169.418008680961
901,8016.378858007626
902,6864.41329136258
903,8966.29362592621
904,6977.132426023722
905,10940.445821864283
906,13320.808724414263
907,10443.15552188866
908,6285.8086140924615
909,11585.355872464486
910,8308.122500659993
911,10668.593791210944
912,8838.565487300653
913,12339.489199129035
914,11305.125375179738
915,7215.831770012019
916,8447.363784653167
917,9448.574921937416
918,7684.851991357212
919,8880.096640597101
920,7553.989173995442
921,10078.475968573206
922,8467.255396652192
923,7499.196946032979
924,6325.591838090511
925,12863.301648436689
926,8109.206380669743
927,10303.914237895486
928,9395.53062327335
929,9150.200741952045
930,11868.721048485444
931,8221.925515330884
932,9204.992969914507
933,10549.244119216793
934,8845.19602463366
935,8812.043337968622
936,9156.831279285052
937,7784.310051352336
938,11046.534419192416
939,7857.245962015427
940,9548.032981932542
941,7182.679083346979
942,7459.41372203493
943,7916.920798012502
944,12186.986840469843
945,7267.128139377689
946,7592.024468695096
947,11510.672032502996
948,17551.091542873557
949,7412.999960703872
950,8135.728530001777
951,9110.417517953993
952,6904.19651536063
953,7751.157364687294
954,10051.953819241171
955,7227.34491537964
956,7194.192228714598
957,10177.934028568328
958,7220.714378046631
959,9859.66823658393
960,7897.029186013478
961,8871.718173965695
962,10913.923672532248
963,11079.687105857458
964,13837.99063638891
965,10211.08671523337
966,7877.137574014453
967,9806.623937919863
968,9912.712535247996
969,8825.304412634636
970,5662.538104789682
971,10814.465612537126
972,6617.335480742876
973,10410.002835223619
974,14317.137253663903
975,8812.043337968622
976,9203.245040616108
977,6718.541470036398
978,11271.9726885147
979,8195.403365998849
980,7651.69930469217
981,9799.993400586856
982,8652.910441976423
983,11782.524063156336
984,8865.087636632688
985,9335.855787276276
986,8884.979248631713
987,10774.682388539077
988,8294.861425993975
989,7706.491532654634
990,8367.797336657066
991,7107.99524338549
992,8241.817127329909
993,9422.052772605384
994,7101.364706052482
995,9243.02826461416
996,8997.698383292853
997,6650.488167407918
998,7810.832200684369
999,8460.624859319181
1000,7925.299264643907
1001,8560.082919314307
1002,9030.851069957895
1003,9335.855787276276
1004,7109.743172683888
1005,10410.002835223619
1006,11318.386449845755
1007,10535.983044550776
1008,9110.417517953993
1009,6387.014603385983
1010,10894.032060533224
1011,10264.131013897437
1012,6851.152216696563
1013,7021.798258056383
1014,14070.0594430442
1015,7638.438230026154
1016,7512.458020698997
1017,9707.165877924741
1018,12763.843588441563
1019,8541.939236613678
1020,11039.903881859409
1021,11305.125375179738
1022,9369.008473941318
1023,7797.571126018353
1024,9594.446743263597
1025,10025.43166990914
1026,12995.912395096853
1027,16651.086394882823
1028,8274.96981399495
1029,8487.147008651216
1030,6239.394852761404
1031,6677.010316739951
1032,11225.55892718364
1033,14043.537293712165
1034,8573.343993980325
1035,7737.896290021278
1036,7074.842556720449
1037,9932.60414724702
1038,6625.713947374281
1039,10542.613581883787
1040,9839.776624584905
1041,7341.811979339178
1042,8328.014112659017
1043,12319.597587130007
1044,9866.29877391694
1045,12677.646603112458
1046,9521.510832600507
1047,8666.17151664244
1048,7923.551335345511
1049,7772.796905984716
1050,7585.393931362088
1051,11543.824719168038
1052,9402.16116060636
1053,10708.377015208993
1054,8705.954740640489
1055,10980.229045862332
1056,6585.930723376232
1057,7797.571126018353
1058,8732.47688997252
1059,12478.730483122206
1060,10615.549492546877
1061,8301.491963326982
1062,8553.4523819813
1063,7207.453303380615
1064,11643.28277916316
1065,7103.112635350879
1066,10264.131013897437
1067,6804.738455365505
1068,5861.454224779931
1069,8831.934949967646
1070,10091.73704323922
1071,8288.230888660968
1072,8911.501397963744
1073,10356.958536559552
1074,8009.748320674619
1075,10376.850148558577
1076,8109.206380669743
1077,7154.409004716548
1078,7777.679514019327
1079,8772.26011397057
1080,9476.845000567846
1081,10535.983044550776
1082,10350.327999226545
1083,6438.310972751652
1084,10032.062207242147
1085,9183.353428617083
1086,9395.53062327335
1087,8812.043337968622
1088,7154.409004716548
1089,10993.49012052835
1090,9170.09235395107
1091,8878.348711298702
1092,12984.399249729235
1093,10595.657880547853
1094,5777.00516874922
1095,8109.206380669743
1096,8904.870860630737
1097,19745.799400099302
1098,8666.17151664244
1099,12578.188543117332
1100,8924.762472629762
1101,10860.879373868182
1102,7626.925084658535
1103,7240.605990045656
1104,6088.6404234006095
1105,8566.713456647314
1106,7592.024468695096
1107,8429.220101952538
1108,7771.04897668632
1109,6373.753528719966
1110,7751.157364687294
1111,6292.43915142547
1112,8579.974531313332
1113,8268.339276661944
1114,28325.714709012034
1115,7061.581482054432
1,7114.625780718498
2,7479.305334033955
3,8951.284621961793
4,11954.918033814552
5,7068.212019387441
6,7081.473094053456
7,10894.032060533224
8,9342.486324609283
9,7810.832200684369
10,7180.931154048581
11,9289.442025945216
12,9030.851069957895
13,6101.901498066626
14,7558.871782030054
15,8407.580560655115
16,9813.254475252874
17,9130.309129953017
18,8202.03390333186
19,8049.531544672668
20,10816.213541835525
21,7035.059332722399
22,6771.5857687004645
23,6703.532466071984
24,9355.7473992753
25,12922.976484433762
26,7996.487246008602
27,10555.8746565498
28,7704.743603356236
29,7877.137574014453
30,8016.378858007626
31,7353.325124706797
32,7050.0683366868125
33,8400.950023322108
34,10071.845431240195
35,8314.753037993
36,10584.144735180234
37,8739.107427305527
38,6802.9905260671085
39,7923.551335345511
40,7877.137574014453
41,5975.921288739468
42,10814.465612537126
43,6982.015034058332
44,7220.714378046631
45,6444.941510084661
46,7998.235175306998
47,9223.136652615136
48,5715.582403453748
49,7406.369423370864
50,5987.434434107088
51,6638.975022040298
52,5962.660214073452
53,7459.41372203493
54,8652.910441976423
55,7731.2657526882695
56,7101.364706052482
57,9276.180951279202
58,6897.565978027622
59,7107.99524338549
60,8918.131935296751
61,7466.044259367938
62,8546.82184464829
63,8367.797336657066
64,9216.506115282125
65,6882.556974063208
66,7008.5371833903655
67,9826.515549918888
68,9965.756833912063
69,11649.913316496171
70,7989.856708675593
71,8540.191307315283
72,6546.147499378181
73,6756.576764736051
74,9057.373219289926
75,8208.664440664867
76,9682.391657891105
77,7870.507036681444
78,6703.532466071984
79,7446.152647368913
80,7565.502319363063
81,6711.910932703389
82,9156.831279285052
83,5556.449507461549
84,11815.676749821378
85,10124.889729904262
86,7300.280826042731
87,8453.994321986174
88,8023.009395340635
89,7487.68380066536
90,10237.608864565405
91,7061.581482054432
92,7459.41372203493
93,7373.216736705822
94,7797.571126018353
95,8758.999039304555
96,7698.113066023229
97,8221.925515330884
98,6511.246883414743
99,6274.295468724842
100,8004.865712640007
101,8195.403365998849
102,9786.732325920839
103,6100.153568768229
104,11371.430748509822
105,7161.039542049556
106,8560.082919314307
107,9587.81620593059
108,9689.022195224112
109,7870.507036681444
110,7870.507036681444
111,7691.4825286902205
112,8089.314768670717
113,7142.895859348928
114,7333.433512707772
115,7176.04854601397
116,8261.708739328933
117,6531.138495413768
118,7863.876499348436
119,7340.06405004078
120,7923.551335345511
121,6551.030107412794
122,11205.667315184615
123,10270.761551230444
124,6497.985808748727
125,13970.601383049074
126,7015.167720723374
127,7693.230457988617
128,7877.137574014453
129,11194.154169816997
130,7207.453303380615
131,6544.399570079785
132,7713.122069987641
133,8301.491963326982
134,6716.793540738001
135,6975.384496725324
136,6592.56126070924
137,9364.125865906706
138,9640.860504594657
139,7103.112635350879
140,10337.066924560528
141,8394.319485989101
142,6869.2958993971915
143,7366.586199372813
144,8734.22481927092
145,11744.488768456686
146,8361.166799324059
147,8772.26011397057
148,8805.412800635611
149,6864.41329136258
150,10443.15552188866
151,7684.851991357212
152,7492.566408699971
153,7472.674796700946
154,8884.979248631713
155,7560.619711328451
156,9269.550413946192
157,10158.042416569304
158,7061.581482054432
159,7686.599920655608
160,7240.605990045656
161,8148.989604667792
162,7459.41372203493
163,8526.930232649265
164,7965.082488641958
165,6068.748811401585
166,9309.33363794424
167,11298.49483784673
168,8984.437308626835
169,7532.349632698021
170,6829.512675399142
171,9163.461816618059
172,8793.899655267993
173,9720.426952590755
174,6473.21158871509
175,7565.502319363063
176,7485.9358713669635
177,6570.921719411818
178,10005.540057910111
179,10834.35722453615
180,8951.284621961793
181,7892.146577978865
182,6352.113987422545
183,7792.688517983741
184,7001.906646057358
185,6842.773750065158
186,5511.783675428887
187,8142.3590673347835
188,7353.325124706797
189,8818.673875301629
190,7958.451951308949
191,7938.5603393099245
192,9092.273835253367
193,8984.437308626835
194,6816.251600733125
195,11477.519345837954
196,7850.61542468242
197,8792.151725969594
198,5622.754880791632
199,7678.221454024203
200,8845.19602463366
201,6623.966018075885
202,7121.256318051507
203,9243.02826461416
204,6572.6696487102145
205,8858.457099299678
206,9521.510832600507
207,11092.948180523475
208,6192.981091430345
209,8546.82184464829
210,5881.345836778955
211,13121.89260442401
212,5841.5626127809055
213,7777.679514019327
214,7651.69930469217
215,6871.043828695589
216,9050.74268195692
217,7446.152647368913
218,8064.540548637082
219,6259.286464760428
220,7664.960379358187
221,7174.300616715574
222,7094.734168719474
223,7830.723812683394
224,7359.955662039805
225,8467.255396652192
226,7797.571126018353
227,7127.886855384515
228,7393.108348704846
229,8420.841635321132
230,8851.82656196667
231,6327.3397673889085
232,5967.542822108063
233,11066.42603119144
234,9786.732325920839
235,6776.468376735075
236,9521.510832600507
237,7074.842556720449
238,11053.164956525423
239,6657.118704740927
240,6272.547539426445
241,7585.393931362088
242,6272.547539426445
243,10511.20882451714
244,7280.3892140437065
245,10721.63808987501
246,9362.377936608307
247,7989.856708675593
248,8918.131935296751
249,6875.926436730199
250,8168.881216666817
251,19255.139637456687
252,9077.26483128895
253,8347.905724658041
254,5324.380700806259
255,7850.61542468242
256,10363.589073892563
257,7313.541900708747
258,7030.176724687788
259,19918.19337075752
260,8739.107427305527
261,10144.781341903286
262,24261.19532387795
263,5438.8477647657965
264,9395.53062327335
265,7287.019751376714
266,7041.6898700554075
